Lev.YearMonth;HÑmtstÑlle;HÑmtstÑlle Gatuadress;HÑmtstÑlle Ort;HÑmtstÑlle MÑrkning;Artikel;RODkod;RodKodbeskr;EWCkod;Farligt avfall;Kvantitet kg
202302;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3692 Gips;R5;R5 Recycled, incl metal scrap;170802;NEJ;2 720
202302;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3913 Konstruktionsmaterial, bygg & riv;R5;R5 Recycled, incl metal scrap;170904;NEJ;4 500
202302;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202302;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202302;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;50
202302;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;65
202302;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202302;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202302;05017280    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg;Gîteborg;PVôS Hîrnet;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202302;05017280    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg;Gîteborg;PVôS Hîrnet;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202302;0468785      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg 3;Gîteborg;Rest. Hîjden, kundnr: 0468785;3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202302;0468785      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg 3;Gîteborg;Rest. Hîjden, kundnr: 0468785;3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;15
202302;04363347    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg/PVD Norra;Gîteborg;Rest. The Harvest (Volvo PVD);3292 FTI Glas ofÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202302;04363347    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg/PVD Norra;Gîteborg;Rest. The Harvest (Volvo PVD);3293 FTI Glas fÑrgat fîrp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202302;0447318      Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;RV, Bilar och Tekn.supp, kundnr: 0447318;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130205;JA;1 820
202302;04621678    Volvo Personvagnar AB (Gîteborg);Miljîstation RA;Gîteborg;FA Styckegods;3959 Olja fîr Ütervinning;R9;R9 Recycled, incl metal scrap;130205;JA;234
202302;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130899;JA;2
202302;05066683    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg (Nô PVô);Gîteborg;Vagnverkstan PVô;3959 Olja fîr Ütervinning;R9;R9 Recycled, incl metal scrap;130205;JA;1 820
202302;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3958 Spillolja;R9;R9 Recycled, incl metal scrap;130899;JA;201
202303;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3610 TrÑpallar;-1;-1 N/A;-1;NEJ;199
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3023 Alkaliskt avfall flytande;D9;D9 Without energy recovery;200115;JA;74
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3352 Aerosoler Isocyanater;D10;D10 Without energy recovery;160504;JA;4
202303;0447193      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVô, kundnr: 0447193;3547 Pyroteknisk utrustning;D10;D10 Without energy recovery;160110;JA;201
202303;05250022    Volvo Personvagnar AB (Gîteborg);Parkering PVBL;Gîteborg;Batlab Steg 3;3663 Isolering ej Ütervinningsbar;D1;D1 Landfill;170604;NEJ;1 150
202303;05314943    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen;Gîteborg;Project - TUN Etapp 2;3663 Isolering ej Ütervinningsbar;D1;D1 Landfill;170604;NEJ;500
202303;0468801      Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 5;Gîteborg;Rest. Jacob, kundnr: 0468801;3904 Verksamhetsavfall till deponi;D1;D1 Landfill;160304;NEJ;200
202303;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3904 Verksamhetsavfall till deponi;D1;D1 Landfill;160304;NEJ;10
202303;0468793      Volvo Personvagnar AB (Gîteborg);VAK / Gunnar Engellaus vÑg 8;Gîteborg;The Melting Pot och The Bikery;3904 Verksamhetsavfall till deponi;D1;D1 Landfill;191209;NEJ;10
202303;0476374      Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;PVS Design, kundnr: 0476374;3916 Avfall till deponi, bygg & riv;D1;D1 Landfill;170904;NEJ;790
202303;05318936    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;PVV Office Waste;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;2
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;59
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3931 Aerosoler;D10;D10 Without energy recovery;160504;JA;3
202303;0283135      Volvo Personvagnar AB (Gîteborg);Norra gatan;Gîteborg;PVTR BrÑnsle;3030 Bensin;R1;R1 With energy recovery;130702;JA;5 880
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3030 Bensin;R1;R1 With energy recovery;130702;JA;814
202303;05628151    Volvo Personvagnar AB (Gîteborg);AmazonvÑgen;Gîteborg;VHK;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;300
202303;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;918
202303;0185512      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus;Gîteborg;Rest. Emma, kundnr: 0185512;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;200
202303;0468777      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg;Gîteborg;Rest. Hive Food Market kundnr: 0468777;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;2 390
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 200
202303;0178863      Volvo Personvagnar AB (Gîteborg);Volvo Jakobs vÑg;Gîteborg;PVH, kundnr: 0178863;3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;2 040
202303;04363347    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg/PVD Norra;Gîteborg;Rest. The Harvest (Volvo PVD);3094 HushÜllsavfall,utsorterat;R1;R1 With energy recovery;200301;NEJ;1 452
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3160 TrÑavfall mÜlat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;5 420
202303;05668033    Volvo Personvagnar AB (Gîteborg);TunnelvÑgen;Gîteborg;Project - WPO PV Renovation;3160 TrÑavfall mÜlat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;1 600
202303;05314943    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen;Gîteborg;Project - TUN Etapp 2;3160 TrÑavfall mÜlat, bygg & riv;R1;R1 With energy recovery;170201;NEJ;520
202303;04621678    Volvo Personvagnar AB (Gîteborg);Miljîstation RA;Gîteborg;FA Styckegods;3221 FÑrg-, lack-, limavfall;R1;R1 With energy recovery;80409;JA;246
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3221 FÑrg-, lack-, limavfall;R1;R1 With energy recovery;80111;JA;236
202303;05358114    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg;Gîteborg;Byggnad RB;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202303;05358114    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg;Gîteborg;Byggnad RB;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;50
202303;04446910    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg;Gîteborg;Projekt RA;1875 Komplext skrot fîr fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;8 380
202303;04446910    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg;Gîteborg;Projekt RA;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;2 740
202303;04621678    Volvo Personvagnar AB (Gîteborg);Miljîstation RA;Gîteborg;FA Styckegods;3320 Isocyanater;R1;R1 With energy recovery;80501;JA;951
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3320 Isocyanater;R1;R1 With energy recovery;80409;JA;463
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3320 Isocyanater;R1;R1 With energy recovery;80501;JA;68
202303;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3601 TrÑavfall, omÜlat;R1;R1 With energy recovery;200138;NEJ;45 360
202303;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3906 Verksamhetsavfall fîr sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;50
202303;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3969 PET/PP Plastband;R13;R13 Recycled, incl metal scrap;200139;NEJ;3 570
202303;05250022    Volvo Personvagnar AB (Gîteborg);Parkering PVBL;Gîteborg;Batlab Steg 3;3601 TrÑavfall, omÜlat;R1;R1 With energy recovery;200138;NEJ;560
202303;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3601 TrÑavfall, omÜlat;R1;R1 With energy recovery;200138;NEJ;35 660
202303;03879145    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg 4;Gîteborg;PV Byggnad PVôL;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;24 600
202303;05336987    Volvo Personvagnar AB (Gîteborg);PressvÑgen/VÑster om TLA;Gîteborg;MîbelfîrrÜd WPO;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;1 700
202303;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3602 TrÑavfall, mÜlat;R1;R1 With energy recovery;200138;NEJ;9 960
202303;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3654 HushÜllsavfall fîr sortering;R1;R1 With energy recovery;200301;NEJ;7 000
202303;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3654 HushÜllsavfall fîr sortering;R1;R1 With energy recovery;200301;NEJ;3 120
202303;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3654 HushÜllsavfall fîr sortering;R1;R1 With energy recovery;200301;NEJ;1 640
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3732 Absorbenter, trasor &;R1;R1 With energy recovery;150202;JA;148
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3732 Absorbenter, trasor &;R1;R1 With energy recovery;150202;JA;8
202303;04621678    Volvo Personvagnar AB (Gîteborg);Miljîstation RA;Gîteborg;FA Styckegods;3743 FÑrg,- lack-, limburkar;R1;R1 With energy recovery;80111;JA;234
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3743 FÑrg,- lack-, limburkar;R1;R1 With energy recovery;80111;JA;11
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3752 Lîsningsmedel;R1;R1 With energy recovery;140603;JA;255
202303;0283077      Volvo Personvagnar AB (Gîteborg);PVRS Riskskjul Dîda dalen;Gîteborg;PV Styckegods Farligt Avfall;3759 Lîsningsmedel, halogent;R1;R1 With energy recovery;70703;JA;160
202303;03791647    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 9;Gîteborg;Byggnad VB;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;1 530
202303;03791647    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 9;Gîteborg;Byggnad VB;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;330
202303;05119540    Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK Godsmottagning;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;100
202303;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;370
202303;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;70
202303;0469536      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg 2;Gîteborg;Volvohallen, kundnr: 0469536;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;90
202303;0469528      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg 12;Gîteborg;SAA, kundnr: 0469528;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;470
202303;0469528      Volvo Personvagnar AB (Gîteborg);Gustaf Larssons vÑg 12;Gîteborg;SAA, kundnr: 0469528;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;190
202303;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;13 660
202303;03725918    Volvo Personvagnar AB (Gîteborg);N/A;Gîteborg;TGS  FÑrglabb;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;70
202303;05177985    Volvo Personvagnar AB (Gîteborg);PV-gatan;Gîteborg;PV14 Office Waste;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;50
202303;01654250    Volvo Personvagnar AB (Gîteborg);PVV;Gîteborg;PVV, kundnr: 01654250;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;690
202303;01654250    Volvo Personvagnar AB (Gîteborg);PVV;Gîteborg;PVV, kundnr: 01654250;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;180
202303;0477745      Volvo Personvagnar AB (Gîteborg);SAB;Gîteborg;SAB, kundnr: 0477745;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;860
202303;0477745      Volvo Personvagnar AB (Gîteborg);SAB;Gîteborg;SAB, kundnr: 0477745;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;110
202303;0469619      Volvo Personvagnar AB (Gîteborg);TLA;Gîteborg;TLA, kundnr: 0469619;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;190
202303;0469619      Volvo Personvagnar AB (Gîteborg);TLA;Gîteborg;TLA, kundnr: 0469619;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;130
202303;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;450
202303;0469601      Volvo Personvagnar AB (Gîteborg);TLE;Gîteborg;TLE, kundnr: 0469601;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;180
202303;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;10 113
202303;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;191210;NEJ;5 000
202303;03756251    Volvo Personvagnar AB (Gîteborg);Volvo jakobs vÑg 15;Gîteborg;Volvo Byggnad: PV17;3905 BrÑnnbart, utsorterat;R1;R1 With energy recovery;160199;NEJ;20
202303;05336987    Volvo Personvagnar AB (Gîteborg);PressvÑgen/VÑster om TLA;Gîteborg;MîbelfîrrÜd WPO;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;1 600
202303;05336987    Volvo Personvagnar AB (Gîteborg);PressvÑgen/VÑster om TLA;Gîteborg;MîbelfîrrÜd WPO;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;191210;NEJ;400
202303;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;3 250
202303;0447318      Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;RV, Bilar och Tekn.supp, kundnr: 0447318;3906 Verksamhetsavfall fîr sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;20
202303;05295142    Volvo Personvagnar AB (Gîteborg);John Bunyans vÑg;Gîteborg;KarosslÜdor PVLG;3906 Verksamhetsavfall fîr sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;26 450
202303;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;850
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3163 Plast, Bygg och rivning;R11;R11 Recycled, incl metal scrap;170203;NEJ;1 600
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3921 Sammansatt avfall, bygg & riv;R11;R11 Recycled, incl metal scrap;170904;NEJ;500
202303;05314943    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen;Gîteborg;Project - TUN Etapp 2;3691 Asfalt, bygg & riv;R11;R11 Recycled, incl metal scrap;170302;NEJ;89 600
202303;05705835    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen TU îstra sidan;Gîteborg;Cars & Technical support;3906 Verksamhetsavfall fîr sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;880
202303;0178855      Volvo Personvagnar AB (Gîteborg);Gunnar Engellaus vÑg;Gîteborg;VAK, kundnr: 0178855;3996 LDPE fÑrgad;R13;R13 Recycled, incl metal scrap;200139;NEJ;40
202303;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3758 Slam fîr behandling;R3;R3 Recycled, incl metal scrap;130508;JA;320
202303;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;9 640
202303;0447177      Volvo Personvagnar AB (Gîteborg);Miljîstation 1;Gîteborg;RA 1:an;3305 Glas, isomix;R5;R5 Recycled, incl metal scrap;160120;NEJ;1 340
202303;0447201      Volvo Personvagnar AB (Gîteborg);TunnelvÑgen, G5 FîrrÜd 101;Gîteborg;PV èV GèRD, kundnr: 0447201;3996 LDPE fÑrgad;R13;R13 Recycled, incl metal scrap;200139;NEJ;150
202303;05628151    Volvo Personvagnar AB (Gîteborg);AmazonvÑgen;Gîteborg;VHK;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202303;05628151    Volvo Personvagnar AB (Gîteborg);AmazonvÑgen;Gîteborg;VHK;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202303;05628151    Volvo Personvagnar AB (Gîteborg);AmazonvÑgen;Gîteborg;VHK;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;30
202303;04287173    Volvo Personvagnar AB (Gîteborg);Volvo Jakobs VÑg;Gîteborg;PVô ôstra Gaveln Avd.91938;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;191210;NEJ;3 240
202303;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3909 BrÑnnbart grovt/îverstort;R1;R1 With energy recovery;160199;NEJ;2 200
202303;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;80
202303;03764123    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons VÑg;Gîteborg;Chang i Polestar-huset;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;202
202303;05190673    Volvo Personvagnar AB (Gîteborg);Rîra ByvÑg;Gîteborg;CWT2;3921 Sammansatt avfall, bygg & riv;R1;R1 With energy recovery;170904;NEJ;220
202303;0468801      Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 5;Gîteborg;Rest. Jacob, kundnr: 0468801;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;70
202303;0468801      Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 5;Gîteborg;Rest. Jacob, kundnr: 0468801;3922 Organiskt avfall fr. kîk;R3;R3 Recycled, incl metal scrap;200108;NEJ;337
202303;03791647    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 9;Gîteborg;Byggnad VB;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202303;03791647    Volvo Personvagnar AB (Gîteborg);Assar Gabrielssons vÑg 9;Gîteborg;Byggnad VB;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;295
202303;05711031    Volvo Personvagnar AB (Gîteborg);KarossvÑgen VCI;Gîteborg;Projekt tîmning VCI;8244 Grovt-îverstort, bygg & riv;R1;R1 With energy recovery;170904;NEJ;5 800
202303;05250022    Volvo Personvagnar AB (Gîteborg);Parkering PVBL;Gîteborg;Batlab Steg 3;8244 Grovt-îverstort, bygg & riv;R1;R1 With energy recovery;170904;NEJ;3 550
202303;05314943    Volvo Personvagnar AB (Gîteborg);UtrustningsvÑgen;Gîteborg;Project - TUN Etapp 2;8244 Grovt-îverstort, bygg & riv;R1;R1 With energy recovery;170904;NEJ;1 250
202303;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3891 LDPE 80/20;R13;R13 Recycled, incl metal scrap;200139;NEJ;3 440
202303;0469510      Volvo Personvagnar AB (Gîteborg);Miljîstation 2;Gîteborg;RA 2:an;3846 Wellpapp, lîst;R3;R3 Recycled, incl metal scrap;200101;NEJ;14 520
202303;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3283 FTI Plastfîrp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202303;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3284 FTI Pappersfîrp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;65
202303;05456355    Volvo Personvagnar AB (Gîteborg);DesignvÑgen;Gîteborg;PV Miljî 1;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;90
